"id","user_posted","name","description","date_posted","photos","url","quoted_post","tagged_users","replies","reposts","likes","views","external_url","hashtags","followers","biography","posts_count","profile_image_link","following","is_verified","quotes","bookmarks","parent_post_details","external_image_urls","videos","timestamp","input","discovery_input"
"1853895249069776951","RepKimSchrier","Rep. Kim Schrier, M.D.","Congratulations to @IAM751 members for securing their new, improved contract, which includes much-deserved wage increases and benefits.","2024-11-05T20:20:45.000Z",,"https://x.com/RepKimSchrier/status/1853895249069776951","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""28103693"",""profile_name"":""IAM Union District 751"",""url"":""https://x.com/IAM751"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",0,4,9,411,"https://www.seattletimes.com/business/boeing-aerospace/boeing-machinists-approve-new-contract-ending-strike/",,16760,"Proudly representing the people of Washington State’s 8th District. Pediatrician. Mom.",3459,"https://pbs.twimg.com/profile_images/1129401036349857793/zvLbPQb6_normal.png",139,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1853662798091534336/dI-eUYrW?format=jpg&name=orig""]",,"2024-11-06T04:14:43.726Z","{""url"":""https://twitter.com/1080462532815532032/status/1853895249069776951""}","{""url"":""https://x.com/RepKimSchrier"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853919905617522912","RepBrownley","Congresswoman Julia Brownley","Your vote is your voice. Today, I encourage all voters across California’s 26th Congressional District and around the country to head to the polls and make your voice heard!","2024-11-05T21:58:44.000Z","[""https://pbs.twimg.com/media/GbpyU36akAAkDwA.jpg""]","https://x.com/RepBrownley/status/1853919905617522912","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,0,1,2,343,,,22073,"Fighting #ForThePeople of California's 26th Congressional District",10013,"https://pbs.twimg.com/profile_images/1096422273437831168/b9lioe1R_normal.png",1093,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:43.748Z","{""url"":""https://twitter.com/1243902714/status/1853919905617522912""}","{""url"":""https://x.com/RepBrownley"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853895121554887096","RepJoeMorelle","Joe Morelle","Standing on the very spot in Rochester where Susan B. Anthony cast her ballot on November 5, 1872, I’m reflecting on the importance of her defiant act.

Countless Americans have fought and sacrificed to protect our right to vote. Honor their courage by making your voice heard.","2024-11-05T20:20:15.000Z",,"https://x.com/RepJoeMorelle/status/1853895121554887096","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,9,12,59,2063,,,15856,"Always getting my steps in. Proud grandfather, Democrat, and Congressman representing #NY25. Black belt. Go @Cardinals.",7324,"https://pbs.twimg.com/profile_images/1798429483243835392/d_ZKV-Yi_normal.jpg",895,false,1,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1853895025546956803/pu/vid/avc1/1280x720/EIbGYZcPlavYWPEw.mp4?tag=12"",""duration"":60666}]","2024-11-06T04:14:44.105Z","{""url"":""https://twitter.com/1064595993222615040/status/1853895121554887096""}","{""url"":""https://x.com/RepJoeMorelle"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853799956026442004","RepJoeMorelle","Joe Morelle","Today is Election Day!
 
Head to the ballot box, cast your vote, and make your voice heard.","2024-11-05T14:02:06.000Z",,"https://x.com/RepJoeMorelle/status/1853799956026442004","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1,3,15,654,,,15856,"Always getting my steps in. Proud grandfather, Democrat, and Congressman representing #NY25. Black belt. Go @Cardinals.",7324,"https://pbs.twimg.com/profile_images/1798429483243835392/d_ZKV-Yi_normal.jpg",895,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:44.314Z","{""url"":""https://twitter.com/1064595993222615040/status/1853799956026442004""}","{""url"":""https://x.com/RepJoeMorelle"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853758173460537495","repkevinhern","Congressman Kevin Hern","🚨Joining @MorningsMaria on @FoxBusiness live - tune in! #election2024","2024-11-05T11:16:04.000Z",,"https://x.com/repkevinhern/status/1853758173460537495","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""2330590446"",""profile_name"":""Mornings with Maria"",""url"":""https://x.com/MorningsMaria"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""56413858"",""profile_name"":""FOX Business"",""url"":""https://x.com/FoxBusiness"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",2,1,8,682,,"[""election2024""]",21506,"Representing Oklahoma's 1st Congressional District in the United States House of Representatives | Chairman of the @RepublicanStudy Committee",4025,"https://pbs.twimg.com/profile_images/1683583140973928448/bTogfydZ_normal.jpg",555,false,2,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:44.617Z","{""url"":""https://twitter.com/1067818539179024386/status/1853758173460537495""}","{""url"":""https://x.com/repkevinhern"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1854000868644839435","RepAndyBiggsAZ","Rep Andy Biggs","Businesses are boarded up in DC. 

The NYPD is on alert for potential civil unrest.

The country is preparing for violent riots from the Left.","2024-11-06T03:20:27.000Z",,"https://x.com/RepAndyBiggsAZ/status/1854000868644839435","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,70,505,1652,25782,,,897279,"Representing Arizona's Fighting Fifth. Member of the @JudiciaryGOP and @GOPoversight committees.",25708,"https://pbs.twimg.com/profile_images/1753083513102909440/iDdZ2WlJ_normal.jpg",1827,false,19,17,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:44.843Z","{""url"":""https://twitter.com/816652616625168388/status/1854000868644839435""}","{""url"":""https://x.com/RepAndyBiggsAZ"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853595564752957537","RepBarbaraLee","Rep. Barbara Lee","I am saddened to learn of the passing of the legendary Quincy Jones.

Quincy gave the world some of the best music ever produced, and was a friend to all. He leaves a vast legacy in Black history, music history, and American history.

May he rest in peace.","2024-11-05T00:29:55.000Z",,"https://x.com/RepBarbaraLee/status/1853595564752957537","{""post_id"":""1853389260222513287"",""profile_id"":""nytimes"",""profile_name"":""The New York Times"",""data_posted"":""2007-03-02T20:41:42.000Z"",""url"":""https://x.com/nytimes/status/1853389260222513287"",""description"":""Quincy Jones, one of the most powerful forces in American popular music for more than half a century, died at 91. He produced Michael Jackson’s \""Thriller,\"" the best-selling album of all time, and was a prolific arranger and composer of film music. https://t.co/OyXdjslxtm https://t.co/AFSNgx1z5P"",""photos"":[""https://pbs.twimg.com/media/GbiPtUqacAABT4C.jpg""],""videos"":null}",,1,5,37,3701,,,318287,"Progressive Democrat representing the #EastBay. Fighting for justice for all, peace, and human rights. @ProChoiceCaucus Co-Chair.",16025,"https://pbs.twimg.com/profile_images/1674837977896308736/sLRT7OFx_normal.jpg",16016,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:44.986Z","{""url"":""https://twitter.com/248735463/status/1853595564752957537""}","{""url"":""https://x.com/RepBarbaraLee"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853826092777566305","RepKweisiMfume","Kweisi Mfume","Marylanders – TODAY is Election Day! Please visit the following link to learn how, when, and where to cast your ballot: https://t.co/ef8EgwlhkE
 
American democracy works best when it reflects the will of the people, and so, I encourage you to make your voice heard.
 
#ElectionDay #Election2024 #YourVoteMatters #Democracy #America #USA #Maryland #MarylandVotes #AmericanDemocracy","2024-11-05T15:45:57.000Z","[""https://pbs.twimg.com/media/GbodAVvXMAA-Oki.jpg""]","https://x.com/RepKweisiMfume/status/1853826092777566305","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1,0,1,171,"https://www.elections.maryland.gov/",,6704,"Proudly Representing Maryland's 7th Congressional District. Member of @HouseForeign, @OversightDems, and @theBlackCaucus.",1439,"https://pbs.twimg.com/profile_images/1489264095920488454/mKk6MYrk_normal.jpg",708,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:45.419Z","{""url"":""https://twitter.com/1276209702322438148/status/1853826092777566305""}","{""url"":""https://x.com/RepKweisiMfume"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853853283040780767","RepChipRoy","Rep. Chip Roy Press Office","The Biden-Harris administration has:

❌Mass imported illegals into American communities

❌Sued states for trying to remove noncitizens from voter rolls

❌Opposed Rep. Roy's SAVE Act that would require proof of citizenship to vote","2024-11-05T17:34:00.000Z",,"https://x.com/RepChipRoy/status/1853853283040780767","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,15,52,155,10728,,,238317,"This is a staff account to provide updates to our constituents in Texas' 21st District.",12783,"https://pbs.twimg.com/profile_images/1395466528288645133/IEpiPyY9_normal.jpg",211,false,1,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:45.595Z","{""url"":""https://twitter.com/1082790600292925440/status/1853853283040780767""}","{""url"":""https://x.com/RepChipRoy"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853852528850407475","RepLaMalfa","Rep. Doug LaMalfa","Big news in Chico as the FAA recently announced a $1 million federal grant to help restore commercial flights at Chico Regional Airpot. This funding follows a previous grant and is only available after I changed the law so Chico was eligible for grants again. Commercial air service can be a major boost for our local economy and pave the way for more businesses to locate in Butte County. Direct flights to key destinations like L.A. will create jobs, strengthen local businesses, and open up opportunities for our region. This grant is a big step toward connecting Chico and all of NorCal to more possibilities and making travel simpler for everyone.","2024-11-05T17:31:00.000Z",,"https://x.com/RepLaMalfa/status/1853852528850407475","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,11,2,18,1221,,,29358,"Representing California’s First Congressional District, including Butte, Colusa, Glenn, Lassen, Modoc, Shasta, Siskiyou, Sutter, Tehama and Yuba Counties.",3199,"https://pbs.twimg.com/profile_images/532998035416969216/vtCyv9Ze_normal.jpeg",1021,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:45.652Z","{""url"":""https://twitter.com/1069124515/status/1853852528850407475""}","{""url"":""https://x.com/RepLaMalfa"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853849005211402318","RepCasten","Rep. Sean Casten","Our service members currently face too many unnecessary barriers that limit their ability to consistently vote.  I introduced the Military Voter Overseas Technical Enhancement Act to improve access to the ballot for military voters stationed overseas.","2024-11-05T17:17:00.000Z",,"https://x.com/RepCasten/status/1853849005211402318","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,2,0,5,625,"https://casten.house.gov/media/press-releases/casten-introduces-legislation-to-remove-barriers-to-voting-for-overseas-service-members",,34054,"Proudly serving IL-06. Dad, husband, former clean energy entrepreneur. Climate nerd, gun safety & consumer advocate @HouseScience @FSCdems. He/him",10027,"https://pbs.twimg.com/profile_images/1547703250337423360/Dl72RrIX_normal.jpg",3502,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1851348456893210624/kplnri3N?format=jpg&name=orig""]",,"2024-11-06T04:14:46.334Z","{""url"":""https://twitter.com/1083472286089396224/status/1853849005211402318""}","{""url"":""https://x.com/RepCasten"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853855296524832976","RepMikeQuigley","Mike Quigley","Happy Election Day! Our elections offer Americans the opportunity to make their voice heard. Go vote!","2024-11-05T17:42:00.000Z","[""https://pbs.twimg.com/media/GbjStJRXUAAeWZp.jpg""]","https://x.com/RepMikeQuigley/status/1853855296524832976","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1,1,8,714,,,51438,"Representing Illinois' 5th District. House Appropriator & head Dem on THUD Sub, amateur hockey player, proud Cubs fan. He/Him.",20280,"https://pbs.twimg.com/profile_images/1409558160130592770/kWo2RAZJ_normal.jpg",1786,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:46.460Z","{""url"":""https://twitter.com/56864092/status/1853855296524832976""}","{""url"":""https://x.com/RepMikeQuigley"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853815883279327261","RepAndyBiggsAZ","Rep Andy Biggs","Cindy and I were deeply saddened to hear about the passing of our dear friend Alberto Gutier. 

Alberto was a devoted public servant in Arizona for more than half a century, and he will be sorely missed. 

Our hearts go out to his beloved wife Miryam, and to all who loved him.","2024-11-05T15:05:23.000Z",,"https://x.com/RepAndyBiggsAZ/status/1853815883279327261","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,17,10,131,6733,,,897279,"Representing Arizona's Fighting Fifth. Member of the @JudiciaryGOP and @GOPoversight committees.",25708,"https://pbs.twimg.com/profile_images/1753083513102909440/iDdZ2WlJ_normal.jpg",1827,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:46.489Z","{""url"":""https://twitter.com/816652616625168388/status/1853815883279327261""}","{""url"":""https://x.com/RepAndyBiggsAZ"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853863879069020199","RepGregStanton","Rep. Greg Stanton","I’ve been working to bring down prescription drug costs, and the #InflationReductionAct capped insulin at $35 for our seniors.

#Project2025 would undo our progress &amp; force Arizona families to pay more for their prescriptions.","2024-11-05T18:16:06.000Z","[""https://pbs.twimg.com/media/Gbo_RQVXMAAr5Uw.jpg""]","https://x.com/RepGregStanton/status/1853863879069020199","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,3,2,11,406,,"[""InflationReductionAct"",""Project2025""]",15320,"Proudly serving Arizona's 4th Congressional District",3506,"https://pbs.twimg.com/profile_images/1620469728929005568/-pvo_Toy_normal.jpg",1447,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:46.883Z","{""url"":""https://twitter.com/1080885078425784320/status/1853863879069020199""}","{""url"":""https://x.com/RepGregStanton"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853754551691563216","RepJenKiggans","Congresswoman Jen Kiggans","🚨 Virginia: TODAY is Election Day…! Polls are open until 7pm. To find your polling location, visit","2024-11-05T11:01:40.000Z","[""https://pbs.twimg.com/media/Gbnb8GOXsAAoB-_.jpg""]","https://x.com/RepJenKiggans/status/1853754551691563216","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,6,2,11,543,"https://www.elections.virginia.gov/casting-a-ballot","[""ElectionDay"",""VA02"",""VoteToday""]",7876,"Wife, Mom to 4 awesome kids, Geriatric Nurse Practitioner, former Navy helicopter pilot & VA State Senator. Proudly serving VA-02 in Congress!",1595,"https://pbs.twimg.com/profile_images/1818642595028885504/PCzE0mkS_normal.jpg",312,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:46.980Z","{""url"":""https://twitter.com/1605275643523891201/status/1853754551691563216""}","{""url"":""https://x.com/RepJenKiggans"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853942612266197306","RepLuna","Rep. Anna Paulina Luna","Don’t forget, Kamala Harris thinks Americans aged 18-24 are “stupid.” I disagree.","2024-11-05T23:28:58.000Z",,"https://x.com/RepLuna/status/1853942612266197306","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,62,200,829,25469,,,216583,"Official account for FL-13 Rep. Anna Paulina Luna 🇺🇸 | Serving on @GOPOversight & @NatResources | Wife-Mom-USAF Veteran",3040,"https://pbs.twimg.com/profile_images/1751266572340019200/vnXHTR7z_normal.jpg",306,false,11,12,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1853942555311763459/vid/avc1/884x490/njcCPDwcxHWtPrQw.mp4?tag=16"",""duration"":13916}]","2024-11-06T04:14:46.964Z","{""url"":""https://twitter.com/1610230835289923584/status/1853942612266197306""}","{""url"":""https://x.com/RepLuna"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853890560169218076","RepCori","Congresswoman Cori Bush","#OTD 56 years ago, Shirley Chisholm made history as the first Black woman elected to Congress.

We are inspired by her legacy as we continue to champion equity and justice for all.","2024-11-05T20:02:07.000Z","[""https://pbs.twimg.com/media/GbpXoyoWMAAiKt4.jpg""]","https://x.com/RepCori/status/1853890560169218076","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,25,57,451,13783,,"[""OTD""]",136665,"Doing the most for MO-01 (STL)—starting with those with the greatest need. Politician + Activist = Politivist. Member, @HouseJudiciary, @OversightDems. She/her.",3363,"https://pbs.twimg.com/profile_images/1352693777895485457/hGX2jRBe_normal.jpg",300,false,6,7,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:47.357Z","{""url"":""https://twitter.com/1002630999052865536/status/1853890560169218076""}","{""url"":""https://x.com/RepCori"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853907804290953455","RepCasten","Rep. Sean Casten","I was honored to join Worth Mayor Mary Werner at a ceremony in honor of our veterans at the Eternal Flame Memorial.

You can read about the ceremony here:","2024-11-05T21:10:39.000Z",,"https://x.com/RepCasten/status/1853907804290953455","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1,1,12,2247,"https://southwestregionalpublishing.com/2024/11/05/cloudy-skies-fail-to-dampen-veterans-day-tribute-in-worth/",,34054,"Proudly serving IL-06. Dad, husband, former clean energy entrepreneur. Climate nerd, gun safety & consumer advocate @HouseScience @FSCdems. He/him",10027,"https://pbs.twimg.com/profile_images/1547703250337423360/Dl72RrIX_normal.jpg",3502,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:47.663Z","{""url"":""https://twitter.com/1083472286089396224/status/1853907804290953455""}","{""url"":""https://x.com/RepCasten"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853828451318243338","RepJayapal","Rep. Pramila Jayapal","Election Day is here! If you haven’t already, make sure to cast your vote today!","2024-11-05T15:55:19.000Z","[""https://pbs.twimg.com/media/GbofHgnXoAAQMj0.jpg""]","https://x.com/RepJayapal/status/1853828451318243338","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,14,9,50,5513,,,597238,"Congresswoman, lifelong organizer, mom. Proudly serving WA-07. Chair of @USProgressives, Member of @HouseJudiciary, @EdWorkforceDems. She/her.",33393,"https://pbs.twimg.com/profile_images/978268908057751552/LdIDc0tc_normal.jpg",2579,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:47.662Z","{""url"":""https://twitter.com/815733290955112448/status/1853828451318243338""}","{""url"":""https://x.com/RepJayapal"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853919071789850683","RepMikeGarcia","Rep. Mike Garcia","Prop 47 created a low-risk playground for criminals, leaving our neighborhoods vulnerable. Prop 36 is the course correction we need to finally hold offenders accountable and bring safety back to our communities. 

We can’t keep letting failed policies and soft-on-crime DAs put our families at risk.

https://t.co/Qq8Ey2H1rn","2024-11-05T21:55:25.000Z",,"https://x.com/RepMikeGarcia/status/1853919071789850683","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,10,4,34,1219,,,15902,"Representing California's 27th Congressional District. Husband. Father. Former Navy Fighter Pilot. Businessman. @HouseAppropsGOP, @HouseIntel & @Housescience.",3110,"https://pbs.twimg.com/profile_images/1844388787222347783/wZgSOovk_normal.jpg",547,false,1,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:47.838Z","{""url"":""https://twitter.com/1262531473057423361/status/1853919071789850683""}","{""url"":""https://x.com/RepMikeGarcia"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853897657170665595","RepHorsford","Rep. Steven Horsford","I'll always work to protect reproductive freedom.

I believe in protecting access to abortion, birth control, &amp; IVF because healthcare decisions should be made by people, not politicians.","2024-11-05T20:30:19.000Z","[""https://pbs.twimg.com/media/GbpeF_TXwAA3r-I.jpg""]","https://x.com/RepHorsford/status/1853897657170665595","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,5,3,2,390,,,21553,"Govt Twitter account of Congressman Steven Horsford. Proudly representing the people of Nevada's 4th Congressional District. Chairman of @TheBlackCaucus #NV04",9141,"https://pbs.twimg.com/profile_images/1540443161788645381/GSC8g_1Y_normal.jpg",2034,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:48.145Z","{""url"":""https://twitter.com/389840566/status/1853897657170665595""}","{""url"":""https://x.com/RepHorsford"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853950021168681003","RepKimSchrier","Rep. Kim Schrier, M.D.","Happy Election Day! Your vote is your voice. Today, I encourage everyone in the Eighth District and across the country to head to the polls and make your voice heard!","2024-11-05T23:58:24.000Z","[""https://pbs.twimg.com/media/GbpRYwaX0AMs-CS.jpg""]","https://x.com/RepKimSchrier/status/1853950021168681003","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,0,1,10,416,,,16760,"Proudly representing the people of Washington State’s 8th District. Pediatrician. Mom.",3459,"https://pbs.twimg.com/profile_images/1129401036349857793/zvLbPQb6_normal.png",139,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:48.138Z","{""url"":""https://twitter.com/1080462532815532032/status/1853950021168681003""}","{""url"":""https://x.com/RepKimSchrier"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853813798592799156","RepCori","Congresswoman Cori Bush","How to stay informed during severe weather events in St. Louis City:
✅ Follow @CityEMA 
✅ Follow @SLMPD 
✅ Folllow @NWSStLouis
✅ Sign up for #NotifySTL at","2024-11-05T14:57:06.000Z",,"https://x.com/RepCori/status/1853813798592799156","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1379445786396794885"",""profile_name"":""Mayor Tishaura O. Jones"",""url"":""https://x.com/saintlouismayor"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""137445803"",""profile_name"":""City of St Louis EM"",""url"":""https://x.com/CityEMA"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""111157878"",""profile_name"":""St. Louis, MO Police"",""url"":""https://x.com/SLMPD"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",0,5,0,,,,136668,"Doing the most for MO-01 (STL)—starting with those with the greatest need. Politician + Activist = Politivist. Member, @HouseJudiciary, @OversightDems. She/her.",3363,"https://pbs.twimg.com/profile_images/1352693777895485457/hGX2jRBe_normal.jpg",300,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:48.198Z","{""url"":""https://twitter.com/1002630999052865536/status/1853813798592799156""}","{""url"":""https://x.com/RepCori"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853667560916484550","RepJayapal","Rep. Pramila Jayapal","Tonight, @IAM751 Machinists voted to ratify a new contract and end their strike. 

Read my full statement below ⬇","2024-11-05T05:16:00.000Z","[""https://pbs.twimg.com/media/GbmMfe8WYAEv4Ld.jpg""]","https://x.com/RepJayapal/status/1853667560916484550","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""28103693"",""profile_name"":""IAM Union District 751"",""url"":""https://x.com/IAM751"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",6,25,128,8039,,,597237,"Congresswoman, lifelong organizer, mom. Proudly serving WA-07. Chair of @USProgressives, Member of @HouseJudiciary, @EdWorkforceDems. She/her.",33393,"https://pbs.twimg.com/profile_images/978268908057751552/LdIDc0tc_normal.jpg",2579,false,0,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:48.213Z","{""url"":""https://twitter.com/815733290955112448/status/1853667560916484550""}","{""url"":""https://x.com/RepJayapal"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853904785017090223","RepJayapal","Rep. Pramila Jayapal","REMINDER: If you are in line to vote when your polling place closes, you can STAY IN LINE to cast your ballot!

Here’s when polls close across the country — click here to check your specific polling location:","2024-11-05T20:58:39.000Z","[""https://pbs.twimg.com/media/GbpkfnKWYAA2CcO.jpg""]","https://x.com/RepJayapal/status/1853904785017090223","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,9,56,97,10248,"https://www.usa.gov/find-polling-place",,597237,"Congresswoman, lifelong organizer, mom. Proudly serving WA-07. Chair of @USProgressives, Member of @HouseJudiciary, @EdWorkforceDems. She/her.",33393,"https://pbs.twimg.com/profile_images/978268908057751552/LdIDc0tc_normal.jpg",2579,false,0,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:48.472Z","{""url"":""https://twitter.com/815733290955112448/status/1853904785017090223""}","{""url"":""https://x.com/RepJayapal"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
"1853807233374540248","RepAndreCarson","André Carson","It’s Election Day! Make sure you know your rights:
🗳️If the polls close while you’re in line, stay in line.
🗳️If you make a mistake on your ballot, ask for a new one.
🗳️If your name isn't in the poll book, you can still vote with a provisional ballot.","2024-11-05T14:31:01.000Z",,"https://x.com/RepAndreCarson/status/1853807233374540248","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,10,18,34,2424,,,64341,"The official Twitter account for Congressman André Carson of Indiana's 7th District. #Indianapolis #Indy",7021,"https://pbs.twimg.com/profile_images/461880758613704705/l_k2diGx_normal.jpeg",1021,false,0,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"2024-11-06T04:14:48.579Z","{""url"":""https://twitter.com/199325935/status/1853807233374540248""}","{""url"":""https://x.com/RepAndreCarson"",""start_date"":""2024-11-05"",""end_date"":""2024-11-06""}"
